"type" "address" "addresses" "all" "business" "capitalAve" "capitalLong" "capitalTotal" "charDollar" "charExclamation" "charHash" "charRoundbracket" "charSemicolon" "charSquarebracket" "conference" "credit" "cs" "data" "direct" "edu" "email" "font" "free" "george" "hp" "hpl" "internet" "lab" "labs" "mail" "make" "meeting" "money" "num000" "num1999" "num3d" "num415" "num650" "num85" "num857" "order" "original" "our" "over" "parts" "people" "pm" "project" "re" "receive" "remove" "report" "table" "technology" "telnet" "will" "you" "your"
"3938" "nonspam" 0 0 0.86 0 1.5 4 24 0 0.167 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.86 0 0 0 0 0 0 0 0 0 0 0 0 0 0.86 2.6 0.86
"3939" "nonspam" 0 0 0 0 4.461 28 290 0 0 0 0.217 0 0.29 0 0 0 0 0 0 0 0 0 0.45 0 0 0 0 0 0.45 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3940" "nonspam" 0 0 0 0 2.63 16 171 0 0 0 0.757 0.189 0 0 0 0 0 0.62 0 0 0 0 1.24 2.48 1.24 0 0.62 0.62 1.86 0 0 0 0 0 0 0.62 1.86 0.62 0.62 0 0.62 0 0 0 0 0.62 0 0.62 0 0 0 0 1.24 0.62 1.24 0 0
"3941" "nonspam" 0 0 0 0 1 1 7 0 0 0 0.52 0 0 0 0 0 0 0 0 0 0 0 3.44 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.44 0 0 0 0 0 0 0 3.44 0 0 0 0 0 6.89
"3942" "nonspam" 0 0 0.87 0.58 2.174 35 461 0 0 0 0.019 0.019 0.019 0.29 0 0 0 0.14 0 0.43 0 0.14 0 1.9 0.58 0 0.14 0 0 0 0.43 0 0 0.29 0 0 0.29 0.29 0 0 0.14 0 0.14 0 0.14 0 0 0.14 0.14 0 0 0 0 0 1.46 0.14 0.43
"3943" "nonspam" 0 0 0.74 0.37 4.666 64 196 0 0 0 0.245 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.74 0 0 0 0 1.11 0 0 0 0 0 0 0 0 0 0 0.37 0 0.37 0 0 0 0.74 0 0 0 0 0.37 0.37
"3944" "nonspam" 2.35 0 0 0 1 1 14 0 0 0 0.192 0 0 0 0 0 0 0 0 0 0 1.17 1.17 0 0 1.17 0 0 4.7 0 0 0 0 0 0 0 0 0 0 0 0 3.52 1.17 0 0 0 0 1.17 0 0 0 0 0 0 0 1.17 1.17
"3945" "nonspam" 0.17 0 0 1.95 2.097 14 237 0 0 0 0.256 0 0 0 0 0 0 0 0 0 0 0 0 0.35 0.17 0.35 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17 0 0 0 0 0 0.53 0 0 0 0 0.35 0 0.88 0.17 0
"3946" "nonspam" 0 0 0 0 2.904 20 363 0.214 0 0 0.122 0 0.122 1.86 0 0.93 0 0 0.62 0 0 0 0 0.93 0.62 0 0 0 0.62 0 0 0 0 0.93 0 0 0.93 0.31 0 0 0.31 0 0 0 0 0 0 0 0.31 0 0 0 0 0 0 0.31 0
"3947" "nonspam" 0 0 0 0 1.444 5 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.78 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3.57 0 0 0 0 0 0 0 0 0 1.78 0 0 0 0 0 0
"3948" "nonspam" 0 0 0 0 4.122 20 540 0 0 0 0.671 0.208 0.092 0 0 2.56 1.44 0 3.52 0 0 0 0 1.28 1.44 0 0 0 0 0 0 0 0 1.6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3949" "nonspam" 0 0 1.81 0 2.294 8 39 0 0 0 0 0 0.849 0 0 0 1.81 0 0 0 0 0 0 0 0 0 0 0 0 0 3.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.81 0 0
"3950" "nonspam" 0 0 0 0 1.928 15 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.34 0 0
"3951" "nonspam" 0 0 0 0 2.8 18 42 0 0 0 0.647 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.88 0 0 0 0 1.88 0 0 0 0 0 0 0 0 0 0 0
"3952" "nonspam" 0 0 2.08 0 1 1 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.08 0 0 0 2.08 2.08 0
"3953" "nonspam" 0 0 0 0 4.133 26 124 0 0 0 0 0 0.335 0 0 0 0 0 0 0 0 0 1.05 0 0 0 0 0 1.05 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3954" "nonspam" 0 0 0.36 0.64 2.278 24 629 0.039 0 0 0.209 0.131 0 0 0 0 0 0 0 0 0 0 0 2.49 0 0.09 0 0 0 0.09 0 0 0 0.18 0 0 0 0 0 0 0 0 0 0 0.18 0 0 0 0.18 0 0 0 0.09 0 1.01 0 0
"3955" "nonspam" 0 0 0 0 2.4 11 48 0 0 0 0.376 0 0.125 0 0 0 0 0.77 0 0 0 0.77 0.77 1.55 0.77 0 0.77 0.77 0 0 0 0 0 0 0 0.77 0.77 0.77 0.77 0 0 2.32 0 0 0 0 0 0 0 0 0 0 0.77 0.77 0 0 0
"3956" "nonspam" 0 0 0 0 2.094 26 111 0 0 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3957" "nonspam" 0 0 0 0 4.84 20 576 0 0 0 0.753 0.271 0.12 0.17 0 2.83 0.17 0 3 0 0 0 0 1.41 1.59 0 0 0 0 0 0 0 0 2.83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.53 0.17 0
"3958" "nonspam" 0 0 0 0 2.111 6 19 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.76 0 0 0 0 0 0 0 0 0 0 2.38 0 0 0 2.38 0 0 0 0 0 0 0 0 0 0 0
"3959" "nonspam" 0 0 0.49 0 2.234 11 105 0 0 0 0.166 0 0 0 0 0 0.49 0 0 0 0 0 0 1.47 0.98 0 0.49 0 0.49 0 0 0 0 0 0 0 0.98 0 0 0 0 0.49 0.49 0 0 0 0 0 0 0 0 0 0.49 0 2.94 0.98 0
"3960" "nonspam" 0 0 0 0 1.666 6 30 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.12 6.38 0 0 0 0 0 0 0 0 2.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3961" "nonspam" 1.16 0 0 0 1.058 2 18 0 0 0 0.393 0.196 0 0 0 0 1.16 0 0 0 0 0 1.16 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.16 0 0 0 0 0 0 0 1.16 0
"3962" "nonspam" 0 0 0 1.9 1.677 5 99 0 0 0 0.217 0 0 0 0 0 0 0 0 0 0 0 0 1.9 0.95 0 0 1.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0.47 0 0 0 0 0 0 0 0 0 0 0.47 0 0.47 0 0
"3963" "nonspam" 0 0 0 0 1.666 4 25 0 0.333 0 0 0 0 0 0 0 4.08 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.08 0 0
"3964" "nonspam" 0 0 0 0 2 3 8 0 8.333 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 16.66 0 0 0 0 0 0 0 0 0
"3965" "nonspam" 0 0 0.28 0 1.948 55 191 0 0 0 0.072 0.217 0 0 0 0 0 0 0 0 0 0 0 1.69 0 0 0 0 0 0 0 0 0 0.28 0 0 0.56 0.56 0 0 0 0.28 0 0 0 0.28 0.28 0 0 0 0 0 2.54 0 0.84 0.28 0
"3966" "nonspam" 0 0.32 0 0 1.967 18 120 0 0 0 0.145 0 0.048 0 0 0 0 0 0 0 0 0.32 0 0.64 0.64 0 0.32 0 0.96 0 0 0 0 0.64 0 0 0 0 0 0.32 0.32 0.32 0 0 0 0.32 1.29 0.32 0 0 0 0 0.32 0 1.29 1.29 0
"3967" "nonspam" 0 0 0 0 1 1 4 0 0.632 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16 0 0 0 0 0 0 0 0 0
"3968" "nonspam" 0 0 0 0 1.742 12 122 0 0 0 0.296 0 0.059 0 0 0 1.34 0.33 0 0.33 0 0 1.34 1.34 1 0 0.33 0.33 0 0.33 0 0 0 0.33 0 0.33 0.33 0.33 0.33 0 0.33 0.33 0 0 0 0.33 0 0.33 0 0 0 0 0.33 0.33 0 2.01 0.33
"3969" "nonspam" 0 0 0 0 1.062 2 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.23 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.46 1.23
"3970" "nonspam" 0 0 1 0 4.379 208 508 0 0 0 0.294 0.457 0 1 0 0 0 0 0 0 0 0 0 1 0.5 0 0.5 0.25 0.25 0 0 0 0 0.75 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.25 0 0 0 0 0 0.5 1 0.75
"3971" "nonspam" 0 0 0 0 1.466 4 22 0 0 0 0.207 0.207 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.32 2.32 0
"3972" "nonspam" 0 0 0 0 1.859 18 106 0.078 0 0 0.433 0 0 0 0 0 0 0 0 0 0 0 0 0.27 0 0 0 0 0 0.54 0 0 0 0 0 0 0 0.27 0 0 0 0 0.27 0 0.54 0 0 0 0 0 0 0 0 0.54 0 3.79 0.54
"3973" "nonspam" 0 0 0.57 0.38 2.731 34 885 0 0 0 0.052 0.21 0.013 0.19 0 0 0 0.19 0 0.28 0 0.09 0.19 4.37 0.57 0 0.19 0.09 0 0.09 0.28 0 0 0.19 0 0.09 0.28 0.28 0.09 0 0.09 0 0.09 0 0.19 0 0 0.28 0.09 0 0 0 0.09 0.09 1.33 0.38 0.19
"3974" "nonspam" 0.17 0 0 1.95 2.053 13 232 0 0 0 0.256 0 0 0 0 0 0 0 0 0 0 0 0 0.35 0.17 0.35 0 0.17 0 0 0 0 0 0 0 0 0 0 0 0 0 0.17 0 0 0 0 0 0.53 0 0 0 0 0.35 0 0.88 0.17 0
"3975" "nonspam" 0 0 0 0 1.64 5 146 0 0 0 0.817 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.58 0 0.58 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.17 1.17
"3976" "nonspam" 0 0 0 0 1.578 5 60 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.81 0 1.62 0 0
"3977" "nonspam" 0 0 0 0 1.285 3 18 0 0 0 0.476 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.7 0
"3978" "nonspam" 0 0 0 0 2.142 5 45 0 0 0 0.394 0.263 0 0 0 0 0.95 0 0 0 0 0 0 0.95 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.9 0 0 0 0 0 0 0 0 0.95 0
"3979" "nonspam" 0 0 0 0 1.222 2 11 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3980" "nonspam" 0 0 4.34 0 1.2 2 12 0 1.342 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3981" "nonspam" 0 0 0.87 0.69 1.601 11 277 0 0 0 0.022 0.022 0 0.34 0 0 0 0.17 0 0.52 0 0.17 0 1.21 0.52 0 0.17 0 0 0 0.52 0 0 0.17 0 0 0.34 0.34 0 0 0 0 0.17 0 0.17 0 0 0.17 0.17 0 0 0 0 0 1.74 0.17 0.17
"3982" "nonspam" 0 0 0.18 0.12 2.062 21 1056 0.109 0.1 0 0.182 0 0 0.24 0.06 0 0 0.06 0 0.06 0 0.06 0 0.93 0.43 0 0 0.18 0.18 0.06 0 0 0 0.49 0 0 0 0.31 0 0.06 0 0.12 0.12 0 0.06 0 0.12 0 0 0 0 0 0 0.18 0.55 0.93 1.05
"3983" "nonspam" 0 0 1.26 0 1.423 10 37 0 0.149 0 0.149 0 0 0 0 0 0 0 0 1.26 0 0 0 2.53 1.26 0 0 1.26 0 0 0 0 0 0 0 0 1.26 1.26 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.26 1.26 0 0 0
"3984" "nonspam" 0 0 0 0 2.405 28 89 0 0 0 0.089 0 0 0 0 0 0.8 0 0 0 0 1.61 0 0.8 0 0 0 0 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.8 0 0.8 0.8
"3985" "nonspam" 0.85 0 0.42 0 1.602 14 125 0 0.056 0 0.112 0 0 0 0 0 0 0 0 0.42 0 0 0 2.14 1.28 1.28 0 0.42 0 0 0 0 0 0 0 0 0.42 0.42 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.42 0.42 0.42 1.28 0
"3986" "nonspam" 0 0.44 0 0 1.842 15 105 0 0 0 0.119 0 0 0 0 0 0 0 0 0.44 0 0 0 0.44 0.44 0 0 0 0 0 0 0 0 0 0 0 0.88 0.44 0 0 0 0 0 0 0 0 0.44 0 0 0 0 0 0 0 0 0 0
"3987" "nonspam" 0 0 0.51 0 1.748 13 299 0 0.078 0 0.156 0.026 0 0 0 0 0 0 0 0 0 0 0 2.9 0 0 0 0 0 0 0 0 0 0.34 0 0 0 0 0 0 0.17 0.17 0.17 0 0.17 0 0 0 0 0 0 0 0 0.34 0 1.19 1.02
"3988" "nonspam" 0 0 0 0 1.166 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3989" "nonspam" 0 0 0 0 1.166 2 7 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3990" "nonspam" 0.22 0 0 0.22 4.964 152 705 0 0 0 0.053 0 0 0 0 0 0 0 0 0 0 0 0.22 0.68 0 0.22 0 0 0.45 0 0 0 0 0.45 0 0 0 0.22 0 0 0 0.22 0 0 0 0 0 0 0 0 1.59 0 0 0.22 0.22 1.36 0
"3991" "nonspam" 0 0 0.8 0 2.44 10 61 0 0 0 0.371 0 0.123 0 0 0 1.6 0 0 0 0 0 0 2.4 1.6 0 0 0 0 0 0 0 0 0 0 0 0.8 0.8 0 0 0 0 0 0 0 0 0 0.8 0 0 0 0 0 0 0 1.6 0
"3992" "nonspam" 0 0 1.09 0 1 1 18 0 0 0 0.217 0.434 0 0 0 0 0 0 0 0 0 0 1.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.09 0 0 0 0 0 0 0 0 0 0 0 0 1.09 3.29 0
"3993" "nonspam" 0 0 0 0 3.444 15 31 0 0.485 0 0 0 0 2.56 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.56 0 0
"3994" "nonspam" 0 0 0 0 2.638 11 95 0 0 0 0.257 0 0 0 0 0 0 0 0 0 0 0 0 0.74 0.74 0 0 0 0.74 0 0 0 0 0 0 0 1.48 0 0 0 0 0 0 0 0 0 0 0.74 0 0 0 0 0.74 0 0 0.74 0
"3995" "nonspam" 0 0 0 0 1.545 6 17 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"3996" "nonspam" 0 0 0 0 1.3 3 26 0 0 0 0.327 0.327 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.87 0 0 0.87 0 0 0 0 0.87 0
"3997" "nonspam" 0 0 0 0 3.153 38 82 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.81 0 0 0 0 0 2.81 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.22 0 1.4
"3998" "nonspam" 0 0 0 0.84 1.605 12 61 0 0 0 0 0 0.126 0 0 1.69 0 0 1.69 0 0 0 0 0 0 4.23 0 0 0 0 0 0 0 0.84 0 0 0 0 0 0 0.84 0 0 0 0 0.84 0 0.84 0 0 0 0 0 0 0 0 0
"3999" "nonspam" 0 0 0 1.56 1.153 3 15 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4.68 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4000" "nonspam" 0 0 0.23 0.15 2.442 26 591 0.044 0 0 0.143 0.011 0 0 0.23 0 0 0 0 0 0 0 0 2.61 0 0.07 0 0 0.07 0.07 0 0 0.23 0.07 0 0 0 0 0 0 0 0.15 0 0.07 0.07 0 0.15 0 0.15 0 0 0 0.07 0 1.84 0.23 0
"4001" "nonspam" 0 0 0 0 1.725 13 69 0 0 0 0 0.343 0.171 1 0 0 0 0 0 0 0 0 0 6 4 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4002" "nonspam" 0 0 0 0 1 1 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4003" "nonspam" 0 0 0 0 2.701 20 181 0 0 0 0 1.001 0 0 0 1.33 0 0 0 0 0 0 0 8.69 4.68 0 0 0.33 0 0 0 0 0 0.66 0 0 0 0 0 0 0 0 0 0 0.33 0.33 0 0 0 0 0 0 0 0.33 0.33 1 0.33
"4004" "nonspam" 0 0 0 0 2 5 8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 20 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4005" "nonspam" 0 0 0 0 2.875 12 46 0 0 0 0 0 0 0 0 0 7.31 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 9.75 0 0 0 0 0 0 0 0 0 0 0
"4006" "nonspam" 0 0 0 0 1.5 7 33 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.92 0 0 0 0 0 0 0 0 0 0 0 0 0.92 0.92 0.92
"4007" "nonspam" 0 0 0 0 1.2 4 18 0 0 0 0 0 0 1.72 0 0 0 0 0 3.44 0 0 1.72 0 0 0 0 0 0 0 1.72 0 0 0 0 0 0 0 0 0 0 0 0 3.44 0 0 0 1.72 0 0 0 0 0 0 0 1.72 0
"4008" "nonspam" 0 0 0.66 0 2.238 13 188 0 0 0 0.282 0 0 0 0 0 0 0.33 0 0 0 0 0.66 0.99 0.66 0 0.33 0.33 0.33 0 0 0 0 0.33 0 0.33 0.99 0.33 0.33 0 0.33 0 0 0 0 0 0 0.33 0 0 0 0 0.66 0.33 0 1.98 0.66
"4009" "nonspam" 0 0 0.38 0 1.8 5 108 0 0 0 0.129 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0.38 0 1.93 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.38 0 0 0 0 0 0 0 0 0 0 0.38 0 1.15 0 0.38
"4010" "nonspam" 0 0 0 0 2.16 11 54 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6.89 3.44 0 0 3.44 0 0 0 0 0 0 0 0 0 1.72 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.72 0
"4011" "nonspam" 0 0 2.56 0 4.368 52 83 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.12 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4012" "nonspam" 0 0 0 0 1.551 13 76 0 0.281 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.8 0 0 0 0 0 0 1.8 0.9 0 0 0 0 0 0.9 0 0 0 0 0 0 0 2.7 0.9
"4013" "nonspam" 0 0 0.13 0 2.068 29 871 0.075 0.028 0 0.208 0 0 0.2 0.06 0 0 0 0.06 0 0 0.13 0 1.6 0.33 0 0 0 0 0 0 0 0 0.4 0 0 0.13 0.33 0 0 0 0.2 0 0 0.06 0 0 0.13 0 0 0 0 0.13 0.26 0.6 0.73 0.73
"4014" "nonspam" 0 0 0 0 2.25 10 63 0 0 0 0.365 0.182 0 0 0 0 0 0 0 0 0 0 0 4.87 4.87 0 0 0 0 0 0 0 0 0 0 0 2.43 2.43 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.21 0 0 2.43 0
"4015" "nonspam" 0 0 0.4 0 2.288 9 135 0 0.049 0 0.099 0 0 0 0 0 0 0 0 0 0 0 0 1.2 0.8 0 0 0.4 0.8 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0.4 0.4
"4016" "nonspam" 0 0 0 0 1.988 24 179 0 0 0 0.136 0 0 0 0 0 0 0 0 0 0 0 0 1.79 1.79 0 0 0 0 0 0 0 0 0 0 0 0.89 0.44 0 0 0 0 0 0 0 0 0.89 0 0 0 0 0 0 0 0 0 0
"4017" "nonspam" 0 0 0 0 2.862 15 83 0 0 0 0.155 0 0 0 0 0 0 0 0 0 0 0 0 3.29 2.19 0 0 0 0 0 0 0 0 0 0 0 3.29 1.09 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4018" "nonspam" 0 0 0 0 2.111 7 19 0 0 0 0.666 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.96 0 0 0 0 1.96 0 0 0 0 0 0 0 0 0 0
"4019" "nonspam" 0 0 0 0 1.411 7 120 0.031 0 0 0.095 0.127 0 0 0 0 0 0 0 0.19 0 0 0 0 0 0 0 0 0.59 0.19 0 0 0.19 0 0 0 0 0 0 0 0 0 0 0 0.19 0 0 0 0 0 0 0 0.59 0 0.19 0.59 0.19
"4020" "nonspam" 0 0 0 0 3.444 11 31 0 0 0 1.176 0 0 0 0 0 0 4.16 0 0 0 0 4.16 8.33 4.16 0 4.16 4.16 0 0 0 0 0 0 0 4.16 4.16 4.16 4.16 0 0 0 0 0 0 0 0 0 0 0 0 0 4.16 4.16 0 0 0
"4021" "nonspam" 0 0 0 0 3.333 11 30 0 0 0 1.19 0 0 0 0 0 0 4.34 0 0 0 0 4.34 8.69 4.34 0 4.34 4.34 0 0 0 0 0 0 0 4.34 4.34 4.34 4.34 0 0 0 0 0 0 0 0 0 0 0 0 0 4.34 4.34 0 0 0
"4022" "nonspam" 0 0 0 0 1.373 11 169 0 0 0 0.17 0 0 0 0 0 0 0.54 0 0 0 0 0.54 1.09 0.54 0 0.54 0.54 0 0 0 0 0 0 0 0.54 0.54 0.54 0.54 0 0 0 0 0 1.09 0 0 0 0 0 0 0 0.54 0.54 0 1.63 0.54
"4023" "nonspam" 0 0 0 0 1.25 2 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 12.5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
"4024" "nonspam" 0 0 0 0 2.222 12 140 0 0 0 0.379 0 0 0 0 0 0 0.58 0 0 0 0 1.16 1.74 1.16 0 0.58 1.16 0.58 0 0 0 0 0.58 0 0.58 1.74 0.58 0.58 0 0.58 0 0 0 0 0.58 0 0.58 0 0 0 0 1.16 0.58 0 2.9 0
"4025" "nonspam" 0 0 0 0 2.604 17 112 0 0 0 0.537 0.107 0 0 0 0 0 0.67 0 0 0 0 2.01 2.68 1.34 0 0.67 0.67 0.67 0 0 0 0 0.67 0 0.67 0.67 0.67 0.67 0 0.67 0 0 0 0.67 0.67 0 1.34 0 0 0 0 0.67 0.67 0.67 2.68 0
"4026" "nonspam" 0 0 0.34 0 2.333 15 182 0 0 0 0.292 0.116 0.058 0 0 0 0 0 0.34 0 0 0 1.03 2.06 1.03 0 0 0.68 0 0.34 0 0 0 1.03 0 0 0.68 0.68 0 0 0.34 0.34 0.34 0 0 0 0 0.68 0 0 0 0 0 0 0 2.41 1.03
"4027" "nonspam" 0 0 1.2 0 2.826 8 65 0 0.222 0 0.666 0 1.111 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.4 0 0
"4028" "nonspam" 0 0 0.16 0.41 1.878 24 740 0.023 0 0 0.105 0.199 0 0 0 0 0 0 0 0 0 0 0 3.3 0 0.08 0 0 0 0.08 0 0 0.24 0.24 0 0 0 0 0 0.08 0 0 0.08 0 0.57 0 0 0 0.16 0 0.16 0 0.24 0 0.74 0 0
"4029" "nonspam" 0 0 0 0 2.259 15 61 0 0 0 0.298 0.149 0 0 0 0 0 0 0 0 0 0 1.78 1.78 0.89 0 0 0.89 0 0.89 0 0 0 0.89 0 0 0.89 0.89 0 0 0 0.89 0.89 0 0 0 0 0.89 0 0 0 0 0 0 0 2.67 1.78
"4030" "nonspam" 0 0 0 0 2.208 10 53 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2.63 2.63 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1.31 0 0
"4031" "nonspam" 0 0 0 0 3.25 10 13 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5.55 2.77
"4032" "nonspam" 0 0 0 0 1.919 13 167 0 0.094 0 0.094 0 0.047 0 0 0 0.64 0.32 0.64 0.32 0 0 0.64 1.28 1.28 0 0.32 0.32 0 0 0 0 0 0.96 0 0.32 0.32 0.32 0.32 0 0.64 0.32 0 0 0 0.32 0.32 0.32 0 0 0 0 0.32 0.32 0.32 0.64 0.32
